Matric Number,Full Name,gender,date of birth,Faculty,department,programme,mode of entry,utme number,remark,dept_id,prog_id
244374,Faith Anthony Chioma,FEMALE,1987-10-24,The Social Sciences,Sociology,B.SC. (SOCIOLOGY),DE,hbG5Us4Z7Ys10,terminated,67,103
243754,Lateef Oladapo Anuoluwapo,MALE,1987-10-25,Science,Statistics,B.SC. (STATISTICS),UTME,v0Cy2e3WrSyy,graduated,55,90
243239,Anuoluwapo Olayiwola Blessing,FEMALE,1987-10-26,Renewable Natural Resources,Wildlife and Ecotourism Management,B.Sc. (Wildlife),DE,bPhQs8q9tWeL,terminated,43,78
242153,Mukhlis Agbaje Openifoluwa,MALE,1987-10-27,Economics and Management Sciences,Economics,B.SC. (ECONOMICS),UTME,2YEMfBJZcZAA,graduated,29,40
244360,Adesoji Adetoso Victor,MALE,1987-10-28,The Social Sciences,Sociology,B.SC. (SOCIOLOGY),DE,UGReFfhcoaD9,terminated,67,103
244045,Oloruntobiloba Famoriyo Boluwatife,FEMALE,1987-10-29,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),UTME,1jL0AXYSxN3n,graduated,61,96
241416,Victoria Oludare Omoponle,FEMALE,1987-10-30,Arts,History,B.A. (HISTORY),DE,MrfvWCBVOa36,terminated,15,22
241563,Dorcas Okusanya Oluwatoyosi,FEMALE,1987-10-31,Arts,Philosophy,B.A. (PHILOSOPHY),UTME,D4QGziuiPl0h,graduated,18,26
241887,Haneefah Ibraheem Sikeade,FEMALE,1987-11-01,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),DE,cJnW74Jk9EQb,terminated,27,32
244311,Blessing Isamah Chiamaka,FEMALE,1987-11-02,The Social Sciences,Psychology,B.SC. (PSYCHOLOGY),UTME,DVQx0F5WKdg4,graduated,66,102
242205,Inioluwa Sotunde Olawanle,FEMALE,1987-11-03,Economics and Management Sciences,Economics,B.SC. (ECONOMICS),DE,TD4xrKljJf83,terminated,29,40
241698,Nnaemeka Ottih Franklin,MALE,1987-11-04,Basic Medical Sciences,Biochemistry,B.SC. (BIOCHEMISTRY),UTME,XBZayB1fjOt6,graduated,23,29
243997,Korede Falola Abraham,MALE,1987-11-05,Technology,Food Technology,B.SC. (FOOD TECHNOLOGY),DE,7AiS8e0Z3Biz,terminated,60,95
241574,Williams Shodiya Olajide,MALE,1987-11-06,Arts,Philosophy,B.A. (PHILOSOPHY),UTME,VxOfzsE81272,graduated,18,26
241228,Racheal Odeh Onyeje,FEMALE,1987-11-07,Arts,Communication and Language Arts,B.A. (COMM. & LANG. ARTS),DE,EpkyVpN6vYxt,terminated,12,15
241834,Ayomide Afolabi Ezekiel,MALE,1987-11-08,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,dBgR9rMw9tWj,graduated,27,32
244253,Muhibudeen Lawal Kayomade,MALE,1987-11-09,The Social Sciences,Political Science,B.SC. (POLITICAL SCIENCE),DE,S0ASQHFWFNoI,terminated,65,101
242824,Aisha Adebiyi Adeola,FEMALE,1987-11-10,Law,Law,L.L.B. LAW,UTME,BBXhvFCC6WON,graduated,37,71
244068,David Olakulehin Olamide,MALE,1987-11-11,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),DE,LMrVMROchg5c,terminated,61,96
242701,Munirah Olayiwola Morisola,FEMALE,1987-11-12,Education,Science and Technology Education,Science and Technology Education,UTME,PJY7bB7ebl4v,graduated,72,126
241458,Oluwanifemi Ipaye Erimide,FEMALE,1987-11-13,Arts,Linguistics and african Languages,B.A. (LINGUISTICS),DE,8whU14Jtstlx,terminated,16,23
241863,Abdul-Malik Azeez Olatunde,MALE,1987-11-14,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,4oGqduV2htmK,graduated,27,32
241655,Eniola Akanji Ayomide,FEMALE,1987-11-15,Basic Medical Sciences,Biochemistry,B.SC. (BIOCHEMISTRY),DE,aCLB5EOlOP72,terminated,23,29
242834,Jesupelumi Adeoye David,MALE,1987-11-16,Law,Law,L.L.B. LAW,UTME,ybHwNmoAKCmf,graduated,37,71
241692,Praise Oluwalana Emmanuel,MALE,1987-11-17,Basic Medical Sciences,Biochemistry,B.SC. (BIOCHEMISTRY),DE,N9tRoXwGZ1mA,terminated,23,29
242952,Ayomide Sofela Joshua,MALE,1987-11-18,Law,Law,L.L.B. LAW,UTME,GAZGYHSKzw1q,graduated,37,71
241437,Jumoke Akinro Modupe,FEMALE,1987-11-19,Arts,Linguistics and african Languages,B.A. (LINGUISTICS),DE,Izp5hlKwuzFb,terminated,16,23
241524,Omoshalewa Akinfenwa Deborah,FEMALE,1987-11-20,Arts,Philosophy,B.A. (PHILOSOPHY),UTME,lb4Fb88VqzxW,graduated,18,26
241434,Victoria Ajeigbe Oluwabukunmi,FEMALE,1987-11-21,Arts,Linguistics and african Languages,B.A. (LINGUISTICS),DE,jYYS1aWhfXqg,terminated,16,23
244211,Kareem Sanusi Owolabi,MALE,1987-11-22,Technology,Wood Products Engineering,B.SC. (WOOD PRODUCTS ENGINEERING),UTME,qNUOoWCgTz8G,graduated,70,99
243526,Jeremiah Kayode ,MALE,1987-11-23,Science,Geology,B.SC. (GEOLOGY),DE,U8ucs9G44IbU,terminated,51,86
243813,Abdulhakeem Azeez Eyitayo,MALE,1987-11-24,Technology,Agricultural and Environmental Engineering,B.SC. (AGRIC. ENGINEERING),UTME,iJuIe93y2e2l,graduated,57,92
242767,Akanimo Nwa Stephen,FEMALE,1987-11-25,Environmental Design and Management,Architecture,B.Sc. (Architecture ),DE,1rXb9B5HubtE,terminated,76,68
241098,David Arowosaye Toluwanimi,MALE,1987-11-26,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),UTME,H6Id9i2SLb2r,graduated,79,
243110,Aniff Oyetunji Ayomiposi,MALE,1987-11-27,Public Health,Environmental Health Science,B.EHS,DE,lKkB66OTlaFm,terminated,39,73
242852,Labeeb Alimi Hamod,MALE,1987-11-28,Law,Law,L.L.B. LAW,UTME,MYG79jOTu1AQ,graduated,37,71
243306,Moyinoluwa Omolodun Michelle,FEMALE,1987-11-29,Science,Botany,B.SC. (BOTANY),DE,3GWK4yIPJtAw,terminated,47,81
241849,Marvelous Akinpelu Oluwaferanmi,MALE,1987-11-30,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,9cyqVFXwbdO2,graduated,27,32
244183,Gabriel Oladele Damilola,MALE,1987-12-01,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),DE,0xX0kaIHn6xt,terminated,63,98
241121,Oluwadarasimi Ogunlade Samuel,MALE,1987-12-02,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),UTME,K5T2eg9FnU7i,graduated,79,
241143,Ayomide Yusuf Mary,FEMALE,1987-12-03,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),DE,hi0ZcNbIHLuw,terminated,79,
243420,Emmanuel Uba-Awuike Chisom,MALE,1987-12-04,Science,Chemistry,B.SC. (CHEMISTRY),UTME,URTV3Vb2AiH5,graduated,48,82
244147,Zion Agboseina Chinemeremu,MALE,1987-12-05,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),DE,p02k9lM76YY10,terminated,63,98
243663,Olateju Towotalabi Naomi,FEMALE,1987-12-06,Science,Microbiology,B.SC. (MICROBIOLOGY),UTME,VJjHYzJt1tvv,graduated,53,88
243446,Salvation Boluwarin Ayanfeolorun,MALE,1987-12-07,Science,Computer Science,B.SC. (COMPUTER SCIENCE),DE,oz0oQif8Cidr,suspended,49,84
244174,Ebenezer Ewemoje Oluwadunsin,MALE,1987-12-08,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),UTME,LrkmjexJA38S,graduated,63,98
241325,Esther Ajayi Gbemisola,FEMALE,1987-12-09,Arts,European Studies,B.A. (FRENCH),DE,7GslvP49GecU,terminated,14,17
244520,Elizabeth Adeoye Oreoluwa,FEMALE,1987-12-10,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),UTME,XCaE6POKcPkC,graduated,68,104
243286,Inioluwa Familusi Mary,FEMALE,1987-12-11,Science,Botany,B.SC. (BOTANY),DE,vdiWGtL3sM5P,terminated,47,81
243030,Victor Nwachukwu Chukwuemeka,MALE,1987-12-12,Pharmacy,Pharmacy,B.PHARM (PHARMACY),UTME,ko0zc8mu6lLf,graduated,38,72
242312,Oluwafunmilayo Ajisefini Esther,FEMALE,1987-12-13,Education,Arts and Social Sciences Education,B.ED (Geography),DE,hS5gmtQeQ1oT,terminated,71,48
243107,Jesutumininu Osho Moyinoluwa,FEMALE,1987-12-14,Public Health,Environmental Health Science,B.EHS,UTME,EEAT8I5anRt9,graduated,39,73
244179,Hamod Mudashiru Folaranmi,MALE,1987-12-15,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),DE,KJvziSbE008P,terminated,63,98
244363,Uthman Adeyemi Ayomi,MALE,1987-12-16,The Social Sciences,Sociology,B.SC. (SOCIOLOGY),UTME,9FBOQRxBDymC,graduated,67,103
243648,Korede Olajide Moyosore,FEMALE,1987-12-17,Science,Microbiology,B.SC. (MICROBIOLOGY),DE,GCtPyLIAdlZl,terminated,53,88
242827,Habeebullahi Adegboye Temitope,MALE,1987-12-18,Law,Law,L.L.B. LAW,UTME,b3ILXIlrocEb,graduated,37,71
241745,Pelumi Adedayo Samuel,MALE,1987-12-19,Basic Medical Sciences,Physiology,B.SC. (PHYSIOLOGY),DE,PSj0zbxooihY,terminated,24,31
244037,Ifeanyi Chukwu Lambert,MALE,1987-12-20,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),UTME,3IdqwRpezLHj,graduated,61,96
244463,Aduragbemi Dairo Deborah,FEMALE,1987-12-21,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),DE,e3MDlJiYMu5e,terminated,68,104
242508,Inioluwa Oremuyiwa Adedayo,FEMALE,1987-12-22,Education,Educational Management,B.ED. (EDUCATIONAL MANAGEMENT),UTME,S1BsEsgm62FU,graduated,32,54
242733,Amirah Gboyelade Oluwadamilola,FEMALE,1987-12-23,Education,Special Education,B.ED. (SPECIAL EDUCATION),DE,V1g9BJcHi3ll,terminated,36,63
242783,Adanna Akonye Victoria,FEMALE,1987-12-24,Environmental Design and Management,Estate Management,B.Sc. (Estate Management),UTME,pKyORMJ12wz2,graduated,90,69
241307,Angel Oluwakorede Ifeoluwa,FEMALE,1987-12-25,Arts,English,B.A. (ENGLISH),DE,heiGNtaD4HZR,terminated,13,16
241175,Anne Oladapo Oreoluwa,FEMALE,1987-12-26,Arts,Classical Studies,B.A. CLASSICS (combined),UTME,shGZKCghAWIi,graduated,21,13
241534,Daniella Dickson Ekwuteze,FEMALE,1987-12-27,Arts,Philosophy,B.A. (PHILOSOPHY),DE,2u9vWlN0ABQI,terminated,18,26
241396,Adebola Fajemisin Blessing,FEMALE,1987-12-28,Arts,History,B.A. (HISTORY),UTME,AfcA2cbV2h1R,graduated,15,22
244233,Esther Akinleye Greatness,FEMALE,1987-12-29,The Social Sciences,Political Science,B.SC. (POLITICAL SCIENCE),DE,BgPUYGUmqJLx,terminated,65,101
244346,Faruq Titiloye Adegboyegba,MALE,1987-12-30,The Social Sciences,Psychology,B.SC. (PSYCHOLOGY),UTME,FcU3zZN5OI7B,graduated,66,102
243874,Abdullah Abdulwasiu Olajuwon,MALE,1987-12-31,Technology,Civil Engineering,B.SC. (CIVIL ENGINEERING),DE,yTWb8OpBZGpA,terminated,58,93
243841,Michael Osanebi ,MALE,1988-01-01,Technology,Agricultural and Environmental Engineering,B.SC. (AGRIC. ENGINEERING),UTME,rp0N2pYG41rH,graduated,57,92
244273,Ayodamope Osunro Babafemi,MALE,1988-01-02,The Social Sciences,Political Science,B.SC. (POLITICAL SCIENCE),DE,Za334f1qc1FD,terminated,65,101
244181,Uchenna Obi Daniel,MALE,1988-01-03,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),UTME,qmfOWj2TMcXI,graduated,63,98
241456,Tolulope Holyson Joy,FEMALE,1988-01-04,Arts,Linguistics and african Languages,B.A. (LINGUISTICS),DE,t9AuP3VZEhxM,terminated,16,23
243265,Ibrahim Abdulroheem Adeniyi,MALE,1988-01-05,Science,Botany,B.SC. (BOTANY),UTME,m0FzjnY51fSq,graduated,47,81
243089,Jesutunmise Ibilola Esther,FEMALE,1988-01-06,Public Health,Environmental Health Science,B.EHS,DE,Z14v3uJJevJY,terminated,39,73
243942,Muhsin Agbaje Opeloyeru,MALE,1988-01-07,Technology,Electrical and Electronics Engineering,B.SC. (ELECT/ELECT ENGINEERING),UTME,OL1oWw6aiSKh,graduated,59,94
242169,Glory Gabriel Oluchi,FEMALE,1988-01-08,Economics and Management Sciences,Economics,B.SC. (ECONOMICS),DE,RfAhqiwYN1LU,terminated,29,40
241367,Oluwatimilehin Omolekan Daniella,FEMALE,1988-01-09,Arts,European Studies,B.A. (FRENCH),UTME,KK39hcTOkfG10,graduated,14,17
243171,Rumaysoh Oloko Feyisike,FEMALE,1988-01-10,Public Health,Human Nutrition and Dietetics,B.SC. (HUMAN NUTRITION),DE,MDszpkKqnkPL,terminated,40,74
241746,Adefolahan Adedokun Haleem,MALE,1988-01-11,Basic Medical Sciences,Physiology,B.SC. (PHYSIOLOGY),UTME,1wovGMYvHCmQ,graduated,24,31
244501,Ayokunle Olusemo Olkole,MALE,1988-01-12,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),DE,JGwMl7s2vuqZ,terminated,68,104
242831,Waheedat Adeleke Boluwatife,FEMALE,1988-01-13,Law,Law,L.L.B. LAW,UTME,l4O0dLinc1Op,graduated,37,71
243529,Emmanuella Nwosu-Oluchukwu Messoma,FEMALE,1988-01-14,Science,Geology,B.SC. (GEOLOGY),DE,JAbQPsx26i9g,terminated,51,86
242432,Quasim Taoreed Omojolaade,MALE,1988-01-15,Education,Arts and Social Sciences Education,B.ED (Geography),UTME,Bvbal71CBOAC,graduated,71,48
243949,Muhammed Azeez Aderogba,MALE,1988-01-16,Technology,Electrical and Electronics Engineering,B.SC. (ELECT/ELECT ENGINEERING),DE,sRpY3Z4mn7NO,terminated,59,94
241560,Chinyere Okoro Favour,FEMALE,1988-01-17,Arts,Philosophy,B.A. (PHILOSOPHY),UTME,3pkU8DM9GEph,graduated,18,26
241520,Emmanuel Afun Oluwadamilola,MALE,1988-01-18,Arts,Philosophy,B.A. (PHILOSOPHY),DE,ie9wVH6GKnWW,terminated,18,26
240968,Clement Oyewole Oladapo,MALE,1988-01-19,Agriculture,Animal Science,B.Agric (Animal Science),UTME,66v8zcCeDVXh,graduated,5,5
243063,Maryam Surajudeen Abiola,FEMALE,1988-01-20,Pharmacy,Pharmacy,B.PHARM (PHARMACY),DE,CdzAmStwWoS4,terminated,38,72
241479,Tantolorun Samuel Racheal,FEMALE,1988-01-21,Arts,Linguistics and african Languages,B.A. (LINGUISTICS),UTME,BVI9QuHvBV2V,graduated,16,23
244402,Wisdom Nwokorie Chimezurum,MALE,1988-01-22,The Social Sciences,Sociology,B.SC. (SOCIOLOGY),DE,hsYDmqNK6sPu,terminated,67,103
241765,Anjolaoluwa Bimbo-Ajiboye Faith,FEMALE,1988-01-23,Basic Medical Sciences,Physiology,B.SC. (PHYSIOLOGY),UTME,Ns74xcIf6nmq,graduated,24,31
242788,Dorothy Olisa Nkem,FEMALE,1988-01-24,Environmental Design and Management,Estate Management,B.Sc. (Estate Management),DE,SnMzv8PZyBKe,terminated,90,69
243956,Oluwanimilokan Dawodu David,MALE,1988-01-25,Technology,Electrical and Electronics Engineering,B.SC. (ELECT/ELECT ENGINEERING),UTME,9nWs3AAR236W,graduated,59,94
241662,Oluwatosin Bamidele David,MALE,1988-01-26,Basic Medical Sciences,Biochemistry,B.SC. (BIOCHEMISTRY),DE,gSVpKebX9Abi,terminated,23,29
240961,Emmanuel Olawuyi Oladayo,MALE,1988-01-27,Agriculture,Animal Science,B.Agric (Animal Science),UTME,n78UYoKKd06W,graduated,5,5
242930,Oluwaferanmi Olarinde Peter,MALE,1988-01-28,Law,Law,L.L.B. LAW,DE,HIV0rJSJ9YTb,terminated,37,71
242972,Paul Adeoyo Adebayo,MALE,1988-01-29,Pharmacy,Pharmacy,B.PHARM (PHARMACY),UTME,aUX2BabKvPD8,graduated,38,72
241810,Wisdom Abel Eromose,MALE,1988-01-30,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),DE,Es7dvvIvM25a,terminated,27,32
241681,Fiyinfoluwa Malomo Ireoluwa,FEMALE,1988-01-31,Basic Medical Sciences,Biochemistry,B.SC. (BIOCHEMISTRY),UTME,ijfudcNGCMKI,graduated,23,29
243986,Sabbath Adebayo Samuel,MALE,1988-02-01,Technology,Food Technology,B.SC. (FOOD TECHNOLOGY),DE,hbG5Us4Z7Ys11,terminated,60,95
244266,Emmanuel Omisore Akinwunmi,MALE,1988-02-02,The Social Sciences,Political Science,B.SC. (POLITICAL SCIENCE),UTME,v0Cy2e3WrSyy,graduated,65,101
244303,Chimnazaekpere Chikezie-Martins Faith,FEMALE,1988-02-03,The Social Sciences,Psychology,B.SC. (PSYCHOLOGY),DE,bPhQs8q9tWeL,terminated,66,102
242891,Natasha Iyamabo Ehromosele,FEMALE,1988-02-04,Law,Law,L.L.B. LAW,UTME,2YEMfBJZcZAA,graduated,37,71
240901,Galib Adebayo Ramadan,MALE,1988-02-05,Agriculture,Agricultural Extension and Rural Development,B.Agric (Agricultural Extension and Rural Development),DE,UGReFfhcoaD10,terminated,2,2
243053,David Onyekwe Oluebube,MALE,1988-02-06,Pharmacy,Pharmacy,B.PHARM (PHARMACY),UTME,1jL0AXYSxN3n,graduated,38,72
244125,Korede Omotosho Samuel,MALE,1988-02-07,Technology,Mechanical Engineering,B.SC. (MECHANICAL ENGINEERING),DE,MrfvWCBVOa37,terminated,62,97
244176,John Idiong Israel,MALE,1988-02-08,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),UTME,D4QGziuiPl0h,graduated,63,98
244502,Oluwaferanmi Oluwole David,MALE,1988-02-09,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),DE,cJnW74Jk9EQb,terminated,68,104
243180,Silver Umelo Eberechi,FEMALE,1988-02-10,Public Health,Human Nutrition and Dietetics,B.SC. (HUMAN NUTRITION),UTME,DVQx0F5WKdg5,graduated,40,74
242832,Aanuoluwa Adenigba Deborah,FEMALE,1988-02-11,Law,Law,L.L.B. LAW,DE,TD4xrKljJf84,terminated,37,71
241953,Hameedah Sanni Adejoke,FEMALE,1988-02-12,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,XBZayB1fjOt7,graduated,27,32
243489,John Abiola Oluwatobiloba,MALE,1988-02-13,Science,Geography (Science),B.SC. (GEOGRAPHY) (Science),DE,7AiS8e0Z3Biz,terminated,50,85
243764,Osagie Omoregie Oluwagbemileke,MALE,1988-02-14,Science,Statistics,B.SC. (STATISTICS),UTME,VxOfzsE81273,graduated,55,90
241599,Oyinkansola Adewole Blessing,FEMALE,1988-02-15,Arts,Theatre Arts,B.A. (THEATRE ARTS),DE,EpkyVpN6vYxt,terminated,20,28
244475,Muyideen Kpako Parfaict,MALE,1988-02-16,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),UTME,dBgR9rMw9tWj,graduated,68,104
240950,Sharon Menta Oghenekaro,FEMALE,1988-02-17,Agriculture,Animal Science,B.Agric (Animal Science),DE,S0ASQHFWFNoI,terminated,5,5
244431,Joseph Adejobi Adedolapo,MALE,1988-02-18,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),UTME,BBXhvFCC6WON,graduated,68,104
241462,Bolanle Joseph Oluwarantimi,FEMALE,1988-02-19,Arts,Linguistics and african Languages,B.A. (LINGUISTICS),DE,LMrVMROchg5c,terminated,16,23
241612,Angel Igere Etaoghene,FEMALE,1988-02-20,Arts,Theatre Arts,B.A. (THEATRE ARTS),UTME,PJY7bB7ebl4v,graduated,20,28
243037,Mofetoluwa Okeyode David,MALE,1988-02-21,Pharmacy,Pharmacy,B.PHARM (PHARMACY),DE,8whU14Jtstlx,terminated,38,72
241326,Olamide Ajayi Sharon,FEMALE,1988-02-22,Arts,European Studies,B.A. (FRENCH),UTME,4oGqduV2htmK,graduated,14,17
241642,Emmanuel Adebowale Oluwasubomi,MALE,1988-02-23,Basic Medical Sciences,Biochemistry,B.SC. (BIOCHEMISTRY),DE,aCLB5EOlOP73,terminated,23,29
242931,Oluwanifemi Olatunji Faith,FEMALE,1988-02-24,Law,Law,L.L.B. LAW,UTME,ybHwNmoAKCmf,graduated,37,71
242866,Benjamin Bratte Eghaogheneverere,MALE,1988-02-25,Law,Law,L.L.B. LAW,DE,N9tRoXwGZ1mA,terminated,37,71
241635,Oluwafunmilayo Shabi Faith,FEMALE,1988-02-26,Arts,Theatre Arts,B.A. (THEATRE ARTS),UTME,GAZGYHSKzw1q,graduated,20,28
244017,Chigozirim Ukpabi John,MALE,1988-02-27,Technology,Food Technology,B.SC. (FOOD TECHNOLOGY),DE,Izp5hlKwuzFb,terminated,60,95
242889,Abiola Ilawole Oluwademilade,FEMALE,1988-02-28,Law,Law,L.L.B. LAW,UTME,lb4Fb88VqzxW,graduated,37,71
241911,Deborah Odubayo Toluwani,FEMALE,1988-02-29,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),DE,jYYS1aWhfXqg,terminated,27,32
241878,Gbolahan Efunnuga Qudus,MALE,1988-03-01,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,qNUOoWCgTz8G,graduated,27,32
244194,Ezekiel Adebowale Adeshina,MALE,1988-03-02,Technology,Wood Products Engineering,B.SC. (WOOD PRODUCTS ENGINEERING),DE,U8ucs9G44IbU,terminated,70,99
241355,Jemimah Ochuwale Ofuje,FEMALE,1988-03-03,Arts,European Studies,B.A. (FRENCH),UTME,iJuIe93y2e2l,graduated,14,17
243775,Favour Emeka Chigozie,MALE,1988-03-04,Science,Zoology,B.SC. (ZOOLOGY),DE,1rXb9B5HubtE,terminated,56,91
242924,Oyinkansola Oladimeji Olamide,FEMALE,1988-03-05,Law,Law,L.L.B. LAW,UTME,H6Id9i2SLb2r,graduated,37,71
243256,Festus Durojaye Fiyinfoluwa,MALE,1988-03-06,Science,Archaeology and Anthropology (Science),Anthropology,DE,lKkB66OTlaFm,terminated,80,123
241241,Humu-Li-Khair Omokanye Olaitan,FEMALE,1988-03-07,Arts,Communication and Language Arts,B.A. (COMM. & LANG. ARTS),UTME,MYG79jOTu1AQ,graduated,12,15
242825,Mercy Adeeko Ikeoluwa,FEMALE,1988-03-08,Law,Law,L.L.B. LAW,DE,3GWK4yIPJtAw,terminated,37,71
241848,Ifeloluwa Akinmade Wisdom,MALE,1988-03-09,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,9cyqVFXwbdO3,graduated,27,32
244042,Oluwakemi Ekundayo Eluan,FEMALE,1988-03-10,Science,Geography (Science),B.SC. (GEOGRAPHY) (Science),DE,0xX0kaIHn6xt,terminated,50,85
241675,Mercy Iloba Chibuzor,FEMALE,1988-03-11,Basic Medical Sciences,Biochemistry,B.SC. (BIOCHEMISTRY),UTME,K5T2eg9FnU7i,graduated,23,29
243139,Oluwatoyin Ayinde-Ololade Fawaz,MALE,1988-03-12,Public Health,Human Nutrition and Dietetics,B.SC. (HUMAN NUTRITION),DE,hi0ZcNbIHLuw,terminated,40,74
242152,Zinat Afolabi Mopelola,FEMALE,1988-03-13,Economics and Management Sciences,Economics,B.SC. (ECONOMICS),UTME,URTV3Vb2AiH6,graduated,29,40
243972,Daniel Olatunji Olanrewaju,MALE,1988-03-14,Technology,Electrical and Electronics Engineering,B.SC. (ELECT/ELECT ENGINEERING),DE,p02k9lM76YY11,terminated,59,94
242771,Moyinoluwa Okunola Sarah,FEMALE,1988-03-15,Environmental Design and Management,Architecture,B.Sc. (Architecture ),UTME,VJjHYzJt1tvv,graduated,76,68
241719,Idris Hamzat Ayomide,MALE,1988-03-16,Basic Medical Sciences,BioMedical Laboratory Science,B. (MLS),DE,oz0oQif8Cidr,terminated,22,30
244368,Gloria Ahonye Onwayin,FEMALE,1988-03-17,The Social Sciences,Sociology,B.SC. (SOCIOLOGY),UTME,LrkmjexJA38S,graduated,67,103
244467,Enoch Fisher Ireayomide,MALE,1988-03-18,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),DE,7GslvP49GecU,terminated,68,104
242903,Mujibat Lawal Bisayo,FEMALE,1988-03-19,Law,Law,L.L.B. LAW,UTME,XCaE6POKcPkC,graduated,37,71
243560,Racheal Akinbowale Olamide,FEMALE,1988-03-20,Science,Mathematics,B.SC. (MATHEMATICS),DE,vdiWGtL3sM5P,terminated,52,87
244180,Chisom Nwosu Lilian,FEMALE,1988-03-21,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),UTME,ko0zc8mu6lLf,graduated,63,98
242507,Christopher Onwuka Chukwuka,MALE,1988-03-22,Education,Educational Management,B.ED. (EDUCATIONAL MANAGEMENT),DE,hS5gmtQeQ1oT,terminated,32,54
244063,Oluwatobiloba Oduntan Oluwafemi,MALE,1988-03-23,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),UTME,EEAT8I5anRt10,graduated,61,96
243042,Oreoluwa Olaleye Hephzibah,FEMALE,1988-03-24,Pharmacy,Pharmacy,B.PHARM (PHARMACY),DE,KJvziSbE008P,terminated,38,72
244149,Taiwo Ajayeoba Israel,MALE,1988-03-25,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),UTME,9FBOQRxBDymC,graduated,63,98
242478,Kehinde Ayodabo Jude,MALE,1988-03-26,Education,Educational Management,B.ED. (EDUCATIONAL MANAGEMENT),DE,GCtPyLIAdlZl,terminated,32,54
241164,Erioluwa Durojaiye Okikioluwa,MALE,1988-03-27,Arts,Classical Studies,B.A. CLASSICS (combined),UTME,b3ILXIlrocEb,graduated,21,13
243977,Oluwaferanmi Opakunbi Judah,MALE,1988-03-28,Technology,Electrical and Electronics Engineering,B.SC. (ELECT/ELECT ENGINEERING),DE,PSj0zbxooihY,terminated,59,94
242688,Khadijat Ibitoye Adebanke,FEMALE,1988-03-29,Education,Science and Technology Education,Science and Technology Education,UTME,3IdqwRpezLHj,graduated,72,126
242941,Oyindamola Oyedoyin Christiana,FEMALE,1988-03-30,Law,Law,L.L.B. LAW,DE,e3MDlJiYMu5e,terminated,37,71
243902,Afolami Ogunrinde Ayodele,MALE,1988-03-31,Technology,Civil Engineering,B.SC. (CIVIL ENGINEERING),UTME,S1BsEsgm62FU,graduated,58,93
242880,Khairah Folorunso Motunrayo,FEMALE,1988-04-01,Law,Law,L.L.B. LAW,DE,V1g9BJcHi3ll,terminated,37,71
242847,Oyindamola Akingboye Deborah,FEMALE,1988-04-02,Law,Law,L.L.B. LAW,UTME,pKyORMJ12wz3,graduated,37,71
243760,Emmanuel Olawunmi Eyitayo,MALE,1988-04-03,Science,Statistics,B.SC. (STATISTICS),DE,heiGNtaD4HZR,terminated,55,90
242717,Aderinsola Adeniyi Maryam,FEMALE,1988-04-04,Education,Special Education,B.ED. (SPECIAL EDUCATION),UTME,shGZKCghAWIi,graduated,36,63
